Unnamed: 0,avg_logisticLasso_mu,F1_avg,AUC_avg,Precision_avg,Recall_avg
mutation_ZNF91,avg_logisticLasso_mu,0.974133,0.986976,0.977448,0.976701
mutation_ADAMTS7,avg_logisticLasso_mu,0.978123,0.996453,0.980677,0.980035
mutation_PCDHA13,avg_logisticLasso_mu,0.968043,0.95889,0.972393,0.971687
mutation_KNDC1,avg_logisticLasso_mu,0.964463,0.994745,0.970997,0.969194
mutation_CAPN15,avg_logisticLasso_mu,0.965437,0.995237,0.971643,0.970909
mutation_RP1L1,avg_logisticLasso_mu,0.978283,0.996613,0.97975,0.979212
mutation_BRINP1,avg_logisticLasso_mu,0.964364,0.989858,0.970567,0.969219
mutation_KCNH2,avg_logisticLasso_mu,0.970239,0.99056,0.975421,0.974201
mutation_SYNJ2,avg_logisticLasso_mu,0.96451,0.983606,0.970392,0.969225
mutation_TENC1,avg_logisticLasso_mu,0.973014,0.985803,0.977157,0.975844
mutation_MYOM1,avg_logisticLasso_mu,0.968781,0.996627,0.973563,0.972548
mutation_ABCC12,avg_logisticLasso_mu,0.965717,0.998014,0.972449,0.970864
mutation_RRBP1,avg_logisticLasso_mu,0.978007,0.98838,0.980681,0.980024
mutation_DUOX2,avg_logisticLasso_mu,0.959238,0.985504,0.967838,0.965882
mutation_CCDC88C,avg_logisticLasso_mu,0.976296,0.999019,0.97885,0.978375
mutation_HCFC1,avg_logisticLasso_mu,0.973314,0.998126,0.976654,0.975871
mutation_DYNC2H1,avg_logisticLasso_mu,0.968255,0.99238,0.971266,0.970059
mutation_PTCH1,avg_logisticLasso_mu,0.969284,0.990182,0.974267,0.973378
mutation_PIK3C2B,avg_logisticLasso_mu,0.970001,0.992723,0.974364,0.973371
mutation_ZNF99,avg_logisticLasso_mu,0.963436,0.990581,0.969645,0.968396
mutation_FLT4,avg_logisticLasso_mu,0.9685,0.996058,0.97291,0.972552
mutation_C10orf71,avg_logisticLasso_mu,0.974073,0.994667,0.977447,0.976701
mutation_VWA8,avg_logisticLasso_mu,0.96674,0.994199,0.972855,0.971725
mutation_DZIP3,avg_logisticLasso_mu,0.978166,0.996139,0.980614,0.980041
mutation_COBL,avg_logisticLasso_mu,0.97058,0.98883,0.974448,0.974184
mutation_FGD5,avg_logisticLasso_mu,0.969246,0.990319,0.974225,0.973385
mutation_LMTK2,avg_logisticLasso_mu,0.958932,0.988817,0.967967,0.965868
mutation_DNAH6,avg_logisticLasso_mu,0.966655,0.991187,0.969368,0.968396
mutation_SHROOM2,avg_logisticLasso_mu,0.976376,0.987404,0.979108,0.978371
mutation_ADCY1,avg_logisticLasso_mu,0.960409,0.9854,0.966688,0.965878
mutation_C2orf71,avg_logisticLasso_mu,0.972766,0.992718,0.97688,0.975861
mutation_ZMYM6,avg_logisticLasso_mu,0.972786,0.982454,0.976645,0.975902
mutation_KANSL1L,avg_logisticLasso_mu,0.973514,0.998022,0.977415,0.976719
mutation_PCDH9,avg_logisticLasso_mu,0.971047,0.991677,0.975915,0.975038
mutation_KIAA2018,avg_logisticLasso_mu,0.964353,0.995019,0.970091,0.969222
mutation_URB2,avg_logisticLasso_mu,0.961066,0.986947,0.968365,0.966708
mutation_WHSC1L1,avg_logisticLasso_mu,0.964494,0.996732,0.970337,0.969229
mutation_SGK223,avg_logisticLasso_mu,0.975939,0.998309,0.978971,0.978368
mutation_SI,avg_logisticLasso_mu,0.971142,0.993285,0.973572,0.972555
mutation_EPHB2,avg_logisticLasso_mu,0.975997,0.988412,0.979116,0.978361
mutation_COL9A1,avg_logisticLasso_mu,0.972811,0.995686,0.976569,0.975896
mutation_KCNH8,avg_logisticLasso_mu,0.970121,0.997663,0.974378,0.973368
mutation_SALL1,avg_logisticLasso_mu,0.958557,0.986565,0.966818,0.965889
mutation_PDE3A,avg_logisticLasso_mu,0.971066,0.985171,0.975245,0.974198
mutation_SULF1,avg_logisticLasso_mu,0.964297,0.989922,0.970386,0.969219
mutation_ARHGEF5,avg_logisticLasso_mu,0.969834,0.991385,0.974573,0.973368
mutation_LTBP2,avg_logisticLasso_mu,0.970787,0.991642,0.975264,0.974208
mutation_BMS1,avg_logisticLasso_mu,0.98099,0.980805,0.983002,0.982524
mutation_POLA1,avg_logisticLasso_mu,0.969469,0.969353,0.974153,0.973396
mutation_CREBBP,avg_logisticLasso_mu,0.978302,0.995729,0.979932,0.979198
mutation_MT-ND5,avg_logisticLasso_mu,0.972253,0.994538,0.973097,0.972576
