Unnamed: 0,avg_transfer_gscore,RMSE_avg,MSE_avg,Pearsonr_avg,Pearsonr_pvalue_avg,Spearmanr_avg,Spearmanr_pvalue_avg,R_square_avg
gene_effect_KRTAP4-3,avg_transfer_gscore,0.084066,0.008814,0.652522,1.86E-01,0.655789,1.56E-01,0.415414
gene_effect_MAPKBP1,avg_transfer_gscore,0.080295,0.007735,0.765204,6.69E-04,0.729849,3.30E-03,0.536213
gene_effect_TSEN34,avg_transfer_gscore,0.109922,0.014528,0.732302,7.62E-03,0.715087,1.48E-02,0.504271
gene_effect_SERPINA9,avg_transfer_gscore,0.094629,0.010186,0.653454,1.45E-01,0.622911,1.80E-01,0.209904
gene_effect_FSD2,avg_transfer_gscore,0.08097,0.007667,0.66401,1.91E-01,0.642109,1.37E-01,0.359327
gene_effect_TMEM258,avg_transfer_gscore,0.1242,0.017818,0.722616,4.49E-03,0.720672,1.24E-02,0.399965
gene_effect_LHX1,avg_transfer_gscore,0.123859,0.017355,0.650796,2.45E-03,0.622084,1.63E-02,0.230487
gene_effect_C20orf144,avg_transfer_gscore,0.087875,0.009161,0.6702,1.30E-02,0.651205,3.67E-02,0.340194
gene_effect_CSNK1G3,avg_transfer_gscore,0.081734,0.00792,0.686991,3.29E-02,0.694793,5.08E-03,0.416425
gene_effect_SYNPO2L,avg_transfer_gscore,0.095529,0.010519,0.687829,5.44E-02,0.674871,1.05E-01,0.387225
gene_effect_NOSTRIN,avg_transfer_gscore,0.075976,0.00707,0.674158,1.76E-01,0.621583,1.54E-01,0.42965
gene_effect_PYM1,avg_transfer_gscore,0.105692,0.013396,0.733769,2.33E-03,0.728274,6.63E-04,0.531809
gene_effect_ABHD5,avg_transfer_gscore,0.06241,0.004838,0.689926,9.51E-02,0.652926,9.50E-02,0.392134
gene_effect_TUBA1C,avg_transfer_gscore,0.148675,0.025735,0.772223,4.53E-05,0.761339,1.52E-04,0.562292
gene_effect_S100A12,avg_transfer_gscore,0.080842,0.008622,0.691033,1.24E-01,0.663944,1.95E-01,0.427699
gene_effect_RIMS4,avg_transfer_gscore,0.075295,0.007376,0.684804,1.77E-01,0.669803,1.60E-01,0.391749
gene_effect_RPUSD1,avg_transfer_gscore,0.089563,0.008654,0.679773,5.20E-03,0.640835,1.90E-02,0.418063
gene_effect_LAIR2,avg_transfer_gscore,0.085783,0.009655,0.690174,1.28E-01,0.684414,1.17E-01,0.423609
gene_effect_FYB1,avg_transfer_gscore,0.087784,0.009596,0.679359,3.50E-02,0.668786,3.50E-02,0.338472
gene_effect_KIAA0319,avg_transfer_gscore,0.095445,0.014037,0.754957,1.61E-03,0.708484,3.25E-02,0.612354
gene_effect_ATP13A2,avg_transfer_gscore,0.095563,0.010545,0.682608,3.64E-02,0.674572,6.99E-03,0.358253
gene_effect_PSG2,avg_transfer_gscore,0.091935,0.01049,0.70499,3.72E-02,0.69562,2.23E-02,0.513473
gene_effect_TBKBP1,avg_transfer_gscore,0.083572,0.008448,0.69758,1.54E-02,0.702754,9.55E-03,0.483164
gene_effect_FAT1,avg_transfer_gscore,0.084684,0.009137,0.657948,1.84E-01,0.64314,1.87E-01,0.378388
gene_effect_JCHAIN,avg_transfer_gscore,0.09245,0.010065,0.6082,1.25E-01,0.60037,1.30E-01,0.1743
gene_effect_ZNF568,avg_transfer_gscore,0.092673,0.011347,0.67036,3.10E-02,0.654891,2.07E-02,0.411929
gene_effect_ZBTB4,avg_transfer_gscore,0.080246,0.008195,0.7121,5.37E-02,0.710308,2.96E-02,0.556907
gene_effect_ITPR3,avg_transfer_gscore,0.094566,0.010368,0.700511,2.51E-03,0.6543,1.34E-02,0.398858
gene_effect_UGT2A3,avg_transfer_gscore,0.085275,0.008856,0.709403,1.43E-01,0.719034,6.50E-02,0.481779
gene_effect_PLEKHS1,avg_transfer_gscore,0.081675,0.00835,0.698813,1.34E-01,0.670015,1.82E-01,0.355195
gene_effect_MED28,avg_transfer_gscore,0.119856,0.016611,0.750497,1.29E-03,0.724465,1.05E-03,0.509573
gene_effect_KLHL42,avg_transfer_gscore,0.079251,0.007883,0.65697,1.33E-01,0.647209,1.05E-01,0.441051
gene_effect_SLIT1,avg_transfer_gscore,0.098967,0.011276,0.605184,1.61E-01,0.579332,1.77E-01,0.370881
gene_effect_TUBA3E,avg_transfer_gscore,0.087851,0.009997,0.702829,9.44E-02,0.715897,4.83E-02,0.443978
gene_effect_LMF1,avg_transfer_gscore,0.087919,0.010183,0.683803,1.02E-01,0.652198,1.20E-01,0.447554
gene_effect_OR6V1,avg_transfer_gscore,0.080017,0.007431,0.695653,9.15E-02,0.650554,1.61E-01,0.419121
gene_effect_USP42,avg_transfer_gscore,0.111633,0.01476,0.66277,6.83E-03,0.650284,2.59E-03,0.377961
gene_effect_DCP1B,avg_transfer_gscore,0.073438,0.006765,0.715309,5.78E-02,0.69109,8.28E-02,0.460196
gene_effect_LANCL1,avg_transfer_gscore,0.076757,0.006637,0.699777,9.32E-03,0.68592,5.22E-03,0.503511
gene_effect_TCTN1,avg_transfer_gscore,0.081667,0.007575,0.687924,8.11E-02,0.668787,5.32E-02,0.452136
gene_effect_UBR5,avg_transfer_gscore,0.162371,0.036242,0.732978,3.45E-02,0.730921,2.69E-02,0.572904
gene_effect_APLNR,avg_transfer_gscore,0.096196,0.012236,0.637638,1.98E-01,0.656646,1.66E-01,0.361804
gene_effect_PBLD,avg_transfer_gscore,0.105543,0.01464,0.690963,8.88E-02,0.678449,7.72E-02,0.133351
gene_effect_GALR2,avg_transfer_gscore,0.080394,0.007849,0.720491,9.16E-02,0.695025,1.50E-01,0.301343
gene_effect_GHITM,avg_transfer_gscore,0.070568,0.006294,0.708086,8.00E-02,0.667968,6.08E-02,0.534128
gene_effect_NDNF,avg_transfer_gscore,0.077775,0.008116,0.661921,4.16E-02,0.643976,9.15E-02,0.383594
gene_effect_CBX7,avg_transfer_gscore,0.098948,0.012178,0.6896,1.14E-01,0.677445,1.74E-01,0.489991
gene_effect_TRIP10,avg_transfer_gscore,0.107114,0.012918,0.753384,1.48E-03,0.748357,4.68E-04,0.361769
gene_effect_GMCL1,avg_transfer_gscore,0.076416,0.007215,0.763696,7.44E-04,0.744709,7.53E-04,0.511892
gene_effect_ARF3,avg_transfer_gscore,0.094236,0.009899,0.707136,1.72E-02,0.675899,2.66E-02,0.495356
gene_effect_MTCP1,avg_transfer_gscore,0.072993,0.006437,0.672184,1.61E-01,0.652064,1.87E-01,0.426193
gene_effect_KLHL10,avg_transfer_gscore,0.077784,0.007765,0.671822,6.21E-02,0.641603,5.18E-02,0.440256
gene_effect_IL3RA,avg_transfer_gscore,0.087283,0.008961,0.673092,9.69E-02,0.635887,1.72E-01,0.401441
gene_effect_TEX101,avg_transfer_gscore,0.093464,0.009608,0.653118,1.03E-01,0.628034,1.18E-01,0.405981
gene_effect_IRF9,avg_transfer_gscore,0.135729,0.020956,0.681093,6.66E-04,0.611856,4.39E-03,0.365722
gene_effect_LIFR,avg_transfer_gscore,0.114666,0.015139,0.676589,1.87E-01,0.612355,1.22E-01,0.400098
gene_effect_RCSD1,avg_transfer_gscore,0.094476,0.01092,0.710921,2.43E-02,0.675511,4.86E-02,0.432973
gene_effect_SNX13,avg_transfer_gscore,0.086814,0.008643,0.678209,1.43E-01,0.671795,9.89E-02,0.359428
gene_effect_MOS,avg_transfer_gscore,0.082699,0.008729,0.71217,8.10E-02,0.700925,3.93E-02,0.471277
gene_effect_DYNC1LI1,avg_transfer_gscore,0.10699,0.014699,0.744794,2.11E-03,0.727289,3.74E-03,0.531822
gene_effect_EAPP,avg_transfer_gscore,0.128173,0.019266,0.636497,4.41E-02,0.64772,2.94E-02,0.373897
gene_effect_ZNF620,avg_transfer_gscore,0.081106,0.007757,0.674556,1.98E-01,0.647423,1.46E-01,0.384421
gene_effect_DPEP1,avg_transfer_gscore,0.096005,0.010029,0.637862,1.14E-01,0.631437,1.63E-01,0.19806
gene_effect_LCTL,avg_transfer_gscore,0.101185,0.011813,0.629535,7.03E-02,0.622006,7.27E-02,0.274118
gene_effect_PLXNA1,avg_transfer_gscore,0.102424,0.012951,0.763992,5.42E-05,0.704414,2.69E-04,0.472909
gene_effect_TARS,avg_transfer_gscore,0.119772,0.018827,0.721946,8.49E-02,0.71944,7.74E-02,0.490625
gene_effect_FBXL12,avg_transfer_gscore,0.097886,0.01094,0.723083,1.22E-04,0.688113,8.03E-04,0.465122
gene_effect_DCTN5,avg_transfer_gscore,0.128237,0.018458,0.770885,3.74E-06,0.758087,7.23E-06,0.48363
gene_effect_CDC42SE2,avg_transfer_gscore,0.083218,0.007843,0.724273,3.18E-02,0.715446,5.88E-02,0.450289
gene_effect_IGBP1,avg_transfer_gscore,0.157949,0.028987,0.736974,2.92E-05,0.706835,3.90E-05,0.439648
gene_effect_ZNF415,avg_transfer_gscore,0.072546,0.007079,0.726569,2.44E-02,0.707953,1.79E-02,0.507183
gene_effect_TMIGD2,avg_transfer_gscore,0.089102,0.009394,0.64392,8.39E-02,0.589844,1.44E-01,0.461031
gene_effect_PRTG,avg_transfer_gscore,0.091905,0.009891,0.751442,3.86E-03,0.720541,1.98E-03,0.520845
gene_effect_CERS2,avg_transfer_gscore,0.135375,0.022336,0.776348,2.42E-04,0.77026,5.01E-04,0.532104
gene_effect_SLC9C2,avg_transfer_gscore,0.065955,0.004877,0.716905,2.22E-03,0.673835,1.27E-03,0.452475
gene_effect_H3F3B,avg_transfer_gscore,0.093296,0.011588,0.717626,1.88E-01,0.706136,1.29E-01,0.568295
gene_effect_DRICH1,avg_transfer_gscore,0.091817,0.00962,0.730882,2.81E-05,0.70436,1.63E-04,0.397681
gene_effect_ZNF440,avg_transfer_gscore,0.069509,0.005522,0.763473,1.10E-03,0.731194,3.46E-03,0.416626
gene_effect_S100A11,avg_transfer_gscore,0.090026,0.00983,0.737759,8.05E-03,0.699192,2.25E-02,0.558711
gene_effect_CES2,avg_transfer_gscore,0.088295,0.008883,0.714869,2.61E-02,0.70119,8.39E-02,0.447905
gene_effect_ECI1,avg_transfer_gscore,0.093663,0.010091,0.686881,1.79E-02,0.645982,9.70E-02,0.459454
gene_effect_CTSO,avg_transfer_gscore,0.089098,0.010628,0.728864,2.96E-02,0.700138,7.11E-02,0.565137
gene_effect_LANCL2,avg_transfer_gscore,0.097777,0.011296,0.667341,2.44E-02,0.655822,2.56E-02,0.357115
gene_effect_ANKRD34B,avg_transfer_gscore,0.078591,0.006922,0.658541,1.48E-01,0.6309,8.04E-02,0.407418
gene_effect_TUBB,avg_transfer_gscore,0.214272,0.059187,0.778357,3.07E-06,0.741747,1.19E-04,0.290583
gene_effect_NRAS,avg_transfer_gscore,0.203946,0.049061,0.733421,1.07E-04,0.607797,1.02E-02,0.48188
gene_effect_GTF2H5,avg_transfer_gscore,0.109187,0.015545,0.760748,7.04E-06,0.751226,2.33E-05,0.579022
gene_effect_CLDN7,avg_transfer_gscore,0.112084,0.015037,0.729563,3.32E-03,0.701327,6.78E-03,0.456133
gene_effect_PLPP1,avg_transfer_gscore,0.083883,0.008438,0.647727,3.73E-02,0.652235,2.91E-02,0.344748
gene_effect_LGALS7,avg_transfer_gscore,0.107427,0.013958,0.696602,1.44E-01,0.682851,1.74E-01,0.461049
gene_effect_SPTY2D1,avg_transfer_gscore,0.119773,0.016706,0.756452,1.14E-04,0.731259,3.93E-04,0.414838
gene_effect_VEZT,avg_transfer_gscore,0.124036,0.018536,0.734681,8.87E-03,0.717809,1.08E-02,0.497884
gene_effect_ENKUR,avg_transfer_gscore,0.071073,0.006297,0.717166,7.73E-02,0.70909,1.53E-02,0.484148
gene_effect_PTMS,avg_transfer_gscore,0.083352,0.008216,0.746253,3.98E-02,0.722105,6.47E-02,0.484875
gene_effect_PCDH11X,avg_transfer_gscore,0.074503,0.00681,0.676041,1.63E-02,0.674072,2.25E-02,0.397975
gene_effect_DPH6,avg_transfer_gscore,0.123827,0.019303,0.704281,3.31E-02,0.704117,8.63E-02,0.493408
gene_effect_TYW5,avg_transfer_gscore,0.087077,0.008844,0.692142,1.01E-01,0.675695,7.14E-02,0.369157
gene_effect_ARL10,avg_transfer_gscore,0.100268,0.012607,0.718291,5.69E-02,0.701698,6.69E-02,0.488632
gene_effect_SOX12,avg_transfer_gscore,0.121306,0.016337,0.68434,3.86E-02,0.658978,9.60E-02,0.300026
gene_effect_ARHGAP26,avg_transfer_gscore,0.108981,0.014782,0.665729,1.08E-02,0.659609,8.16E-03,0.334408
gene_effect_SLC41A1,avg_transfer_gscore,0.091599,0.009895,0.589679,5.09E-02,0.586978,1.32E-01,0.331521
gene_effect_RPS6KB2,avg_transfer_gscore,0.094056,0.011267,0.63983,1.83E-01,0.621571,1.86E-01,0.298225
gene_effect_GPR176,avg_transfer_gscore,0.087594,0.008617,0.624157,1.35E-01,0.633046,1.35E-01,0.308453
gene_effect_CYP2A7,avg_transfer_gscore,0.08119,0.008342,0.714392,1.52E-01,0.703088,8.24E-02,0.451444
gene_effect_RSPH4A,avg_transfer_gscore,0.089006,0.008817,0.647477,1.35E-01,0.633255,4.70E-02,0.336444
gene_effect_DEUP1,avg_transfer_gscore,0.090756,0.009905,0.668825,1.79E-01,0.646119,1.31E-01,0.419439
gene_effect_MRPL3,avg_transfer_gscore,0.117208,0.015516,0.708307,3.76E-03,0.707905,3.98E-03,0.476191
gene_effect_CREM,avg_transfer_gscore,0.090507,0.009158,0.660207,3.11E-02,0.661908,1.64E-02,0.382119
gene_effect_PTPN7,avg_transfer_gscore,0.094388,0.010942,0.729903,2.02E-02,0.709418,3.48E-02,0.498552
gene_effect_PLA2G2A,avg_transfer_gscore,0.093664,0.010822,0.692658,8.97E-02,0.676717,4.32E-02,0.328492
gene_effect_CADM2,avg_transfer_gscore,0.086792,0.008816,0.648035,2.08E-02,0.61363,4.77E-02,0.396839
gene_effect_C9orf129,avg_transfer_gscore,0.099224,0.011208,0.653747,1.51E-01,0.66945,1.52E-01,0.259405
gene_effect_RNASE2,avg_transfer_gscore,0.092987,0.009878,0.619382,6.88E-02,0.611481,7.63E-02,0.378402
gene_effect_CLN5,avg_transfer_gscore,0.080305,0.007386,0.730853,4.18E-03,0.701184,1.61E-02,0.428778
gene_effect_INTS4,avg_transfer_gscore,0.123355,0.019569,0.745514,5.42E-04,0.71566,1.06E-03,0.494703
gene_effect_S100A6,avg_transfer_gscore,0.086825,0.008682,0.677098,1.62E-04,0.677778,6.19E-05,0.444269
gene_effect_NEUROD1,avg_transfer_gscore,0.093646,0.009659,0.79745,2.94E-06,0.701368,3.29E-02,0.526383
gene_effect_AKR1C2,avg_transfer_gscore,0.064667,0.005065,0.70553,7.93E-03,0.676163,8.80E-03,0.422399
gene_effect_ZNF300,avg_transfer_gscore,0.076996,0.007668,0.71924,2.62E-02,0.704146,7.27E-03,0.483329
gene_effect_ZNF18,avg_transfer_gscore,0.083555,0.008227,0.67287,6.73E-02,0.658127,7.79E-02,0.352937
gene_effect_NR0B1,avg_transfer_gscore,0.091469,0.009523,0.705255,1.12E-01,0.668681,1.49E-01,0.402042
gene_effect_RHCG,avg_transfer_gscore,0.091229,0.008931,0.648282,2.02E-02,0.639017,9.61E-03,0.346384
gene_effect_TRIP11,avg_transfer_gscore,0.109326,0.013815,0.713523,6.01E-03,0.685123,1.29E-02,0.330715
gene_effect_PRKACG,avg_transfer_gscore,0.075239,0.006731,0.757742,2.26E-03,0.715366,4.36E-02,0.568303
gene_effect_LGALS3BP,avg_transfer_gscore,0.113509,0.014412,0.640662,1.85E-01,0.64789,1.97E-01,0.244705
gene_effect_HMGN5,avg_transfer_gscore,0.087424,0.00904,0.664715,7.39E-02,0.663815,6.63E-02,0.459616
gene_effect_OR6B3,avg_transfer_gscore,0.100921,0.011137,0.677277,7.65E-02,0.649123,6.82E-02,0.407647
gene_effect_APOOL,avg_transfer_gscore,0.083254,0.008063,0.68716,5.66E-02,0.649236,4.89E-02,0.4697
gene_effect_HNRNPCL1,avg_transfer_gscore,0.07872,0.0082,0.726051,9.02E-03,0.716008,2.06E-02,0.491975
gene_effect_IMMT,avg_transfer_gscore,0.09896,0.011691,0.750724,1.76E-04,0.745319,1.46E-03,0.515861
gene_effect_RNF39,avg_transfer_gscore,0.08823,0.009023,0.633021,2.00E-01,0.633507,1.66E-01,0.289658
gene_effect_CASC4,avg_transfer_gscore,0.104756,0.012407,0.663533,6.68E-03,0.631736,2.95E-02,0.400697
gene_effect_ALDH9A1,avg_transfer_gscore,0.084497,0.009281,0.664861,6.81E-02,0.637882,4.82E-02,0.449108
gene_effect_ABRACL,avg_transfer_gscore,0.069967,0.006123,0.712783,1.84E-01,0.682429,1.40E-01,0.478827
gene_effect_CCNY,avg_transfer_gscore,0.078025,0.007997,0.702397,1.79E-01,0.694882,7.27E-02,0.510562
gene_effect_OR14C36,avg_transfer_gscore,0.091068,0.010774,0.651502,2.92E-02,0.653044,1.58E-01,0.24512
gene_effect_KRT79,avg_transfer_gscore,0.087889,0.009899,0.697018,4.54E-02,0.683235,4.97E-02,0.320931
gene_effect_NFXL1,avg_transfer_gscore,0.087939,0.009837,0.757564,1.02E-04,0.71244,2.93E-03,0.549445
gene_effect_GABRD,avg_transfer_gscore,0.08654,0.009805,0.714765,2.65E-02,0.694878,1.33E-02,0.455488
gene_effect_FOXG1,avg_transfer_gscore,0.09447,0.011413,0.750895,2.00E-04,0.744837,5.06E-05,0.554664
gene_effect_RCE1,avg_transfer_gscore,0.116574,0.015847,0.727551,1.37E-03,0.717402,1.65E-03,0.46695
gene_effect_SERPINA10,avg_transfer_gscore,0.089761,0.009118,0.691893,8.61E-02,0.682626,5.07E-02,0.340233
gene_effect_PPIG,avg_transfer_gscore,0.101562,0.011414,0.678652,3.09E-03,0.658503,4.10E-03,0.390553
gene_effect_SLC5A9,avg_transfer_gscore,0.077872,0.007124,0.7177,1.06E-02,0.703148,1.45E-02,0.397942
gene_effect_ANXA5,avg_transfer_gscore,0.068258,0.005797,0.66334,1.41E-01,0.631939,1.01E-01,0.43849
gene_effect_MRPL4,avg_transfer_gscore,0.126002,0.019821,0.754161,2.03E-04,0.748132,1.06E-04,0.553222
gene_effect_TMPRSS11A,avg_transfer_gscore,0.088775,0.009474,0.638861,1.84E-01,0.634735,1.77E-01,0.351345
gene_effect_TEX15,avg_transfer_gscore,0.076666,0.006854,0.688086,1.43E-01,0.671098,1.71E-01,0.466208
gene_effect_GNPTG,avg_transfer_gscore,0.090276,0.009434,0.679173,1.12E-01,0.66393,1.45E-01,0.358922
gene_effect_MED6,avg_transfer_gscore,0.138551,0.022717,0.707026,7.75E-03,0.698117,2.03E-02,0.40862
gene_effect_KCNJ15,avg_transfer_gscore,0.086288,0.009435,0.616792,1.97E-02,0.605009,3.07E-02,0.134107
gene_effect_LRRC55,avg_transfer_gscore,0.081371,0.008272,0.699006,1.24E-01,0.67557,1.45E-01,0.391913
gene_effect_PCF11,avg_transfer_gscore,0.127772,0.019295,0.779188,1.79E-06,0.767304,7.15E-07,0.584794
gene_effect_CUX1,avg_transfer_gscore,0.122959,0.019474,0.664765,1.81E-01,0.654972,1.86E-01,0.409091
gene_effect_ITGB4,avg_transfer_gscore,0.085536,0.008555,0.753721,1.63E-03,0.725099,1.36E-02,0.498138
gene_effect_MAD1L1,avg_transfer_gscore,0.099175,0.01225,0.676943,1.34E-01,0.657683,1.38E-01,0.410534
gene_effect_MGRN1,avg_transfer_gscore,0.117576,0.017251,0.694275,1.63E-01,0.656236,1.90E-01,0.341223
gene_effect_GPR35,avg_transfer_gscore,0.091666,0.010442,0.729547,4.99E-02,0.694396,1.24E-01,0.359238
gene_effect_AK5,avg_transfer_gscore,0.075443,0.006769,0.711175,4.16E-02,0.703136,2.49E-02,0.517223
gene_effect_TRAF3IP3,avg_transfer_gscore,0.077272,0.007163,0.710822,1.11E-01,0.689273,9.67E-02,0.50954
gene_effect_COA5,avg_transfer_gscore,0.112743,0.016025,0.75548,4.07E-04,0.750985,6.04E-04,0.568081
gene_effect_CNTNAP4,avg_transfer_gscore,0.080605,0.008319,0.633284,3.45E-03,0.64553,1.07E-01,0.428154
gene_effect_GLS2,avg_transfer_gscore,0.097736,0.010764,0.681128,2.87E-02,0.654193,5.73E-02,0.45101
gene_effect_SH2D3A,avg_transfer_gscore,0.063941,0.005434,0.770573,3.95E-03,0.747339,6.65E-03,0.602249
gene_effect_ZNF385A,avg_transfer_gscore,0.087058,0.008494,0.709641,5.79E-03,0.692569,4.38E-03,0.446263
gene_effect_PRKCH,avg_transfer_gscore,0.090868,0.009416,0.679785,4.01E-03,0.679522,2.26E-03,0.411437
gene_effect_SBF2,avg_transfer_gscore,0.115939,0.014739,0.619088,8.27E-02,0.593194,7.33E-02,0.199565
gene_effect_CPA1,avg_transfer_gscore,0.073537,0.00674,0.732485,1.40E-01,0.697178,1.50E-01,0.495592
gene_effect_CNOT11,avg_transfer_gscore,0.13502,0.024098,0.785699,1.05E-03,0.780241,9.35E-04,0.616347
gene_effect_TPRG1,avg_transfer_gscore,0.092808,0.011822,0.638098,1.80E-01,0.648209,1.45E-01,0.397956
gene_effect_ALG5,avg_transfer_gscore,0.110978,0.015093,0.774409,2.32E-05,0.740923,1.67E-03,0.559959
gene_effect_TUSC3,avg_transfer_gscore,0.093331,0.010007,0.689336,1.05E-01,0.692927,4.41E-02,0.39082
gene_effect_RBKS,avg_transfer_gscore,0.103288,0.010921,0.622976,1.67E-01,0.603524,7.42E-02,0.26427
gene_effect_AGL,avg_transfer_gscore,0.077751,0.007333,0.696024,1.57E-01,0.678392,1.73E-01,0.408444
gene_effect_PSMC2,avg_transfer_gscore,0.115684,0.016714,0.745993,2.48E-03,0.741595,3.64E-03,0.548908
gene_effect_CTAGE1,avg_transfer_gscore,0.110532,0.015392,0.67549,6.67E-02,0.686244,4.51E-02,0.460311
gene_effect_NFAT5,avg_transfer_gscore,0.112552,0.016976,0.677838,1.49E-01,0.662653,1.84E-01,0.181741
gene_effect_R3HCC1L,avg_transfer_gscore,0.104137,0.013965,0.694618,8.00E-02,0.664514,1.42E-01,0.219107
gene_effect_SLC8B1,avg_transfer_gscore,0.078295,0.007134,0.719253,1.85E-02,0.717663,9.89E-03,0.467456
gene_effect_OR8H2,avg_transfer_gscore,0.078452,0.007967,0.750103,7.21E-05,0.739196,9.25E-05,0.530185
gene_effect_ATP9B,avg_transfer_gscore,0.086001,0.009147,0.704247,1.39E-01,0.68637,9.86E-02,0.447064
gene_effect_MASP1,avg_transfer_gscore,0.094598,0.010333,0.610029,6.54E-02,0.590962,9.49E-02,0.287277
gene_effect_CEP250,avg_transfer_gscore,0.099276,0.011929,0.647414,1.57E-01,0.628114,1.44E-01,0.405059
gene_effect_EDEM3,avg_transfer_gscore,0.077554,0.007262,0.717441,8.88E-02,0.697689,1.56E-01,0.452553
gene_effect_TEKT3,avg_transfer_gscore,0.097844,0.011667,0.680592,2.11E-02,0.646219,3.04E-02,0.363842
gene_effect_BTBD16,avg_transfer_gscore,0.070322,0.006226,0.654038,1.25E-01,0.653967,1.44E-01,0.417649
gene_effect_CDK18,avg_transfer_gscore,0.082484,0.008753,0.672717,1.09E-01,0.654588,1.23E-01,0.379779
gene_effect_ALAS1,avg_transfer_gscore,0.131839,0.024067,0.769263,6.69E-05,0.724053,1.27E-03,0.405169
gene_effect_BMS1,avg_transfer_gscore,0.098424,0.011887,0.708993,1.63E-01,0.698207,1.55E-01,0.464947
gene_effect_MAGEB17,avg_transfer_gscore,0.083713,0.008797,0.663697,8.52E-02,0.641235,8.02E-02,0.369115
gene_effect_XAGE3,avg_transfer_gscore,0.100751,0.011829,0.639424,1.67E-01,0.628661,1.60E-01,0.275293
gene_effect_WBP2NL,avg_transfer_gscore,0.099498,0.011766,0.646249,1.15E-01,0.646504,1.91E-01,0.319175
gene_effect_PSMA2,avg_transfer_gscore,0.140701,0.024388,0.684658,1.19E-02,0.682807,2.18E-02,0.445114
gene_effect_GABRP,avg_transfer_gscore,0.080973,0.007945,0.697784,1.87E-01,0.681016,2.00E-01,0.508932
gene_effect_PDCD2L,avg_transfer_gscore,0.10579,0.014089,0.72616,2.26E-02,0.721654,1.84E-02,0.46508
gene_effect_TUBGCP4,avg_transfer_gscore,0.108514,0.014512,0.723738,1.14E-02,0.737325,5.82E-03,0.513879
gene_effect_COL5A3,avg_transfer_gscore,0.095392,0.010263,0.636581,6.53E-02,0.65262,1.30E-01,0.29487
gene_effect_LAPTM5,avg_transfer_gscore,0.083253,0.007886,0.661472,1.13E-01,0.646524,1.24E-01,0.333243
gene_effect_CSF3R,avg_transfer_gscore,0.088477,0.009482,0.72901,2.37E-02,0.683292,7.49E-02,0.431805
gene_effect_ART5,avg_transfer_gscore,0.070238,0.006011,0.641786,1.75E-01,0.642734,1.49E-01,0.428843
gene_effect_SEMG2,avg_transfer_gscore,0.09829,0.011589,0.69745,2.63E-03,0.69488,5.64E-04,0.469685
gene_effect_ZNF280D,avg_transfer_gscore,0.083202,0.008484,0.630761,2.22E-02,0.622259,2.95E-02,0.360449
gene_effect_SMURF1,avg_transfer_gscore,0.106341,0.013104,0.709711,1.52E-03,0.691071,9.15E-03,0.493108
gene_effect_ZNF7,avg_transfer_gscore,0.09036,0.008951,0.701754,9.56E-02,0.683861,1.11E-01,0.415578
gene_effect_GPR20,avg_transfer_gscore,0.086076,0.009439,0.650974,5.36E-02,0.631002,3.34E-02,0.466003
gene_effect_RIN3,avg_transfer_gscore,0.083999,0.008676,0.680679,8.65E-02,0.682459,3.33E-02,0.445307
gene_effect_KIF19,avg_transfer_gscore,0.081247,0.007431,0.717294,3.26E-02,0.688341,5.80E-02,0.398337
gene_effect_SAMHD1,avg_transfer_gscore,0.107922,0.014172,0.68475,6.69E-02,0.667874,1.39E-02,0.423027
gene_effect_DEFB126,avg_transfer_gscore,0.087835,0.009934,0.657141,9.46E-02,0.649847,1.24E-01,0.450007
gene_effect_HIST2H4B,avg_transfer_gscore,0.127956,0.020259,0.720251,7.78E-02,0.723723,6.44E-02,0.402494
gene_effect_FUT5,avg_transfer_gscore,0.087148,0.00842,0.658815,1.11E-01,0.607531,1.70E-01,0.374926
gene_effect_KLHL31,avg_transfer_gscore,0.075328,0.006594,0.661144,4.24E-02,0.679785,4.41E-03,0.436392
gene_effect_SH2D1B,avg_transfer_gscore,0.074026,0.006168,0.667734,1.76E-01,0.656972,1.28E-01,0.40293
gene_effect_ZNF776,avg_transfer_gscore,0.085334,0.008683,0.666504,5.89E-02,0.652231,6.30E-02,0.428691
gene_effect_OSBPL9,avg_transfer_gscore,0.1069,0.013509,0.742182,5.56E-03,0.722506,1.67E-03,0.503154
gene_effect_PHAX,avg_transfer_gscore,0.107944,0.016679,0.765628,2.37E-03,0.756989,2.45E-03,0.530068
gene_effect_LMO4,avg_transfer_gscore,0.132501,0.023126,0.714658,7.70E-02,0.699411,1.09E-01,0.349138
gene_effect_BASP1,avg_transfer_gscore,0.085349,0.008391,0.687248,4.26E-02,0.662568,3.26E-02,0.416816
